2018010414,424424.6563,424380,421140.2188,418478.2813,416176.625,414358.5,413035.2188,411881.1875,410936.5938,410207.6875,409756.0938,409872.0313,412221.2188,412286.5,408659.5313,407633.625,407261.75,406972.875,407302.1563,406325.1563
2018010415,424763.1563,424718.5938,421430.9375,418752.2813,416338.4688,414505.7188,413147.8438,411972,411023.8438,410293.3438,409798.5938,409891.9063,412275.75,412170.625,408318.8125,407608.4688,407287.125,407032.6875,407339.7813,406349.375
2018010416,425069.625,425025.9375,421734.3438,418948.75,416513.0313,414675.7813,413236.4688,412025.4375,411070.125,410341.5938,409840.5313,409914.5313,412273,411769.0625,408233,407594.1563,407328.25,407101.5313,407362.4688,406376.375
2018010417,426810.5625,423927.6875,421348.8125,418842.375,416538.9063,414750.7188,413242.6563,412017.9688,411067.6563,410343.5938,409880.9688,409936.375,412239.9688,411238.3438,408190.1563,407620.7188,407385.9688,407175.75,407377.125,406399.5938
2018010418,426648.25,423666.2813,420895.8438,418406.4063,416229.125,414545.2813,413203.625,411963.6875,411038.75,410318.4063,409920.9375,409957.25,412170.2813,410644.625,408164.6875,407676.625,407447.1875,407246.1563,407389.8125,406413.2188
2018010419,426154.9375,423227.1875,420438.1563,417884.5,415765.5938,414263.1875,413086,411925.875,411018.0313,410291.9063,409961.5625,409965.2813,412053.6563,410088.0938,408150.1563,407756.6563,407498.8125,407308.2813,407400.5625,406414.5313
2018010420,425686.9063,422826.1563,420009.0625,417466.7813,415376.4063,413950.2188,412935.9375,411891.6875,411024.5938,410275.875,410001.4063,410004.7813,411846.5938,409650.6875,408155.4375,407853.125,407550.5,407370.0313,407409.7188,406402.1875
2018010421,425249.4063,422486.2188,419631.1875,417155.0313,415062.125,413702.7813,412795.3438,411858.75,411064.9063,410274.3125,410041.3438,410044.1875,411564.4063,409298.75,408178.9375,407956.1563,407612.0625,407434.625,407416.1563,406384.375
2018010422,424888.3125,422164.7188,419308.75,416848.9375,414794.9063,413497.4063,412655.4375,411821.7188,411096.5313,410271.6875,410087.0938,410108.125,411235.5625,409013.875,408224.3438,408049.5625,407684.8438,407484.5625,407413.8125,406371.1875
2018010423,425004.9063,422057.4375,419057,416605.4688,414573.0625,413326.4688,412534.7188,411776,411117.1875,410279.5,410141.375,410172.4688,410888.4375,408829.4375,408280.7188,408118.6563,407753.5625,407524.3438,407405.2188,406358.9375
2018010500,424858.9375,421895.9063,418842.5,416381.3438,414376.5313,413180.75,412435.125,411734.375,411134.1875,410297.5313,410204.1563,410240.4688,410503.3125,408755.1563,408338.875,408164.9375,407817.9688,407556.8125,407389.7188,406343.4688
2018010501,424654.4375,421703.1563,418631.4688,416219.625,414248.875,413065.6875,412350.7813,411693.25,411140.75,410329.2813,410272.8125,410303.25,410111.3438,408753.9063,408388.75,408198.5,407876.1875,407586.1875,407366.4063,406327.0313
2018010502,418904.1875,418855.8438,418799.4063,418743.4688,414938.9375,413082.4688,412287.4375,411647.9375,411092.9688,410410.0313,410338.6563,410320.5,409751.4375,408762,408425.5313,408228.4375,407908.6563,407606.125,407338.9375,406315.2813
2018010503,417081.0938,417031.375,416970.625,416903.125,416833.3438,413526.9688,412302.2813,411607.0625,411016.5313,410525.75,410381.75,410232.6563,409489.7813,408751.5313,408451.875,408255.25,407913.5938,407617.1563,407310.25,406305.875
2018010504,416551.125,416503,416446.3125,416387.25,416329.25,413562.0313,412331.4063,411590.1875,411001.4375,410592.4063,410389.4688,410082.0938,409315.4688,408738.0313,408473.5625,408283.0625,407908.0938,407621.0625,407288.5938,406295.9063
2018010505,415481.9063,415431.4375,415369.75,415301.5938,415227.125,415157.2188,412621.2813,411625.6563,411018.8125,410635,410367.875,409924.6875,409209.3438,408731.875,408496.6563,408311.4688,407900.8125,407618.0625,407271.1875,406286.0313
2018010506,415185.5625,415135.3125,415073.9375,415006.4375,414932.9063,414862.4063,412665.6563,411671.4688,411053,410669.0625,410342.4063,409806.7813,409156.6875,408735.5625,408526.25,408337.9375,407895.0625,407610.875,407253.375,406274.7188
2018010507,415016.5938,414966.5625,414905.7813,414839.5,414768.125,414700.25,412670.125,411701.1563,411091.0313,410704.75,410330.2188,409747.4688,409142.375,408748.9375,408558.5313,408358.6563,407892.9688,407598.5938,407233.8438,406263.2813
2018010508,414946.9063,414896.4688,414835.0938,414768.3125,414696.25,414628,412684.9063,411731.2188,411134.4375,410748.0625,410344.375,409744.8438,409150.0313,408769.4063,408589.3438,408374.4688,407889.9375,407584.2813,407216.6875,406250.75
2018010509,416096.625,415869.0313,415271.4688,414748.5625,414287.25,413855,412614.8438,411748,411175.2188,410792.5938,410370.0938,409761.2188,409159.4063,408793.4688,408615.5,408383.0625,407882.3125,407568.0625,407198.3438,406241.9375
2018010510,416654.4063,416078,415459.0313,414909.9688,414470.2188,413329.0938,412510.7813,411754.9375,411212.6563,410833.25,410390.9375,409763.75,409161.5,408818.75,408634.9375,408382.6563,407871.8438,407550.125,407182.7813,406234.2188
2018010511,416573.9375,416358.0313,415804.8125,415351.5313,413956.1875,413161.25,412513.0625,411770.125,411248.375,410866.4688,410395.375,409745.1563,409157.8125,408839.9063,408645.7813,408375.5938,407859.5,407528,407163.6563,406232.375
2018010512,416739.5938,416522.25,415964.5625,415494.6875,413875.8125,413121.9063,412541.8438,411795.8438,411279.9063,410882.0938,410370.5,409709.875,409151.1875,408854.4063,408647.4063,408363.2813,407846.625,407502.5938,407151.625,406227.5938
