,sta_value_out,sta_lat_out,sta_lon_out,sta_altitude_out,naq_value_out,naq_lat_out,naq_lon_out,naq_altitude_out,time
97,388.94001045264304,-21.179399490356445,-159.60409545898438,3148.889892578125,388.09055,-21.179399490356445,-159.60409545898438,"['2780.]', '3440.]']",2010-07-30 02:05:07
98,388.89001007191837,-21.184200286865234,-159.71279907226562,2687.1201171875,387.9529,-21.184200286865234,-159.71279907226562,"['2220.]', '2780.]']",2010-07-30 02:07:04
99,387.7099952660501,-21.178800582885742,-159.83949279785156,1919.3299560546875,387.80368,-21.178800582885742,-159.83949279785156,"['1760.]', '2220.]']",2010-07-30 02:09:35
100,388.4600009769201,-21.601600646972656,-159.4326934814453,6386.77978515625,388.0531,-21.601600646972656,-159.4326934814453,"['6340.]', '7720.]']",2010-08-20 22:30:42
101,388.22999340482056,-21.541400909423828,-159.622802734375,5710.72998046875,388.0026,-21.541400909423828,-159.622802734375,"['5179.9', '6340.]']",2010-08-20 22:34:44
102,388.27999378554523,-21.43239974975586,-159.6844940185547,5085.27978515625,387.96124,-21.43239974975586,-159.6844940185547,"['4240.]', '5179.9']",2010-08-20 22:37:25
103,388.5700134560466,-21.445499420166016,-159.76910400390625,4473.240234375,387.96124,-21.445499420166016,-159.76910400390625,"['4240.]', '5179.9']",2010-08-20 22:39:56
104,388.5200130753219,-21.36549949645996,-159.89840698242188,3814.570068359375,387.88452,-21.36549949645996,-159.89840698242188,"['3440.]', '4240.]']",2010-08-20 22:42:26
105,388.69999116286635,-21.248899459838867,-159.8459014892578,3194.0,387.8106,-21.248899459838867,-159.8459014892578,"['2780.]', '3440.]']",2010-08-20 22:44:46
106,388.3700119331479,-21.274700164794922,-159.75149536132812,2711.5,387.74182,-21.274700164794922,-159.75149536132812,"['2220.]', '2780.]']",2010-08-20 22:46:50
107,388.5400074068457,-21.254199981689453,-159.622802734375,1886.4100341796875,387.67856,-21.254199981689453,-159.622802734375,"['1760.]', '2220.]']",2010-08-20 22:49:11
108,387.99000321887434,-21.199899673461914,-159.5959930419922,1433.780029296875,387.63254,-21.199899673461914,-159.5959930419922,"['1380.]', '1760.]']",2010-08-20 22:51:14
109,388.340005883947,-21.14699935913086,-159.1352996826172,6434.330078125,388.04047,-21.14699935913086,-159.1352996826172,"['6340.]', '7720.]']",2010-08-28 02:22:30
110,388.59000778757036,-21.22010040283203,-159.33419799804688,5765.89990234375,388.04514,-21.22010040283203,-159.33419799804688,"['5179.9', '6340.]']",2010-08-28 02:26:47
111,388.6700142174959,-21.203899383544922,-159.49330139160156,5158.1298828125,388.04895,-21.203899383544922,-159.49330139160156,"['4240.]', '5179.9']",2010-08-28 02:29:29
112,388.8100036419928,-21.154199600219727,-159.43809509277344,4518.35986328125,388.04895,-21.154199600219727,-159.43809509277344,"['4240.]', '5179.9']",2010-08-28 02:32:10
113,388.59000778757036,-21.249799728393555,-159.3155059814453,3852.97998046875,388.01456,-21.249799728393555,-159.3155059814453,"['3440.]', '4240.]']",2010-08-28 02:34:47
114,388.6299964506179,-21.33639907836914,-159.2729949951172,3190.64990234375,387.94153,-21.33639907836914,-159.2729949951172,"['2780.]', '3440.]']",2010-08-28 02:37:06
115,388.44000664539635,-21.268299102783203,-159.40159606933594,2685.2900390625,387.86932,-21.268299102783203,-159.40159606933594,"['2220.]', '2780.]']",2010-08-28 02:39:44
116,387.9200085066259,-21.21380043029785,-159.54849243164062,1897.6800537109375,387.75916,-21.21380043029785,-159.54849243164062,"['1760.]', '2220.]']",2010-08-28 02:42:28
117,387.7099952660501,-21.19610023498535,-159.6490936279297,1423.1099853515625,387.61346,-21.19610023498535,-159.6490936279297,"['1380.]', '1760.]']",2010-08-28 02:44:28
